k,variation,tracer,parameter_index,baseline_value,delta,P0_baseline_AB,P0_varied_AB,fractional_response
0.22145833333333334,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4041.6365633163855,3832.5472803198682,-0.051733816170979031
0.22347222222222224,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4001.6923281999279,3794.2617680714593,-0.05183570927397526
0.22548611111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3962.9715347825299,3757.1562907435145,-0.051934575414584606
0.22750000000000001,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3925.4977059658809,3721.2542973806489,-0.052029939611180388
0.22951388888888891,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3889.2920361670203,3686.5774714914228,-0.05212119912583809
0.23152777777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3854.3142846667838,3653.0882700667962,-0.052207993364864938
0.23354166666666668,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3820.4691490860296,3620.6956123616237,-0.052290315385009105
0.23555555555555557,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3787.6614487248089,3589.3082083625086,-0.05236826021741723
0.23756944444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3755.798398972559,3558.8367846344295,-0.052442009238837357
0.23958333333333334,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3724.7897821112051,3529.1942730671408,-0.052511824958132565
0.24159722222222221,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3694.5483229496031,3500.2962511072847,-0.052578029805612089
0.24361111111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3664.9957017512688,3472.0682413707045,-0.052640569343199092
0.24562500000000001,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3636.0616446124495,3444.4448221592129,-0.05269900270727125
0.24763888888888888,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3607.6764520453798,3417.3606630581262,-0.052753009178346279
0.24965277777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3579.7710007771675,3390.7504761720293,-0.052802406791971311
0.25166666666666665,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3552.2771218367707,3364.5494261315607,-0.052847142626119739
0.25368055555555552,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3525.127941667959,3338.6935020803253,-0.052887283149053568
0.25569444444444445,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3498.2728446841916,3313.1341487591253,-0.052922886276979275
0.25770833333333332,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3471.712850898396,3287.8729107547811,-0.052953671008834038
0.25972222222222219,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3445.4590935140532,3262.9211198208968,-0.052979289185808999
0.26173611111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3419.5216668956914,3238.2890464503184,-0.052999406963810662
0.26374999999999998,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3393.9097447091644,3213.9860214597393,-0.053013703010196998
0.26576388888888891,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3368.6316913848746,3190.0205507062847,-0.05302186675242055
0.26777777777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3343.6952433928604,3166.4004875098763,-0.053023599035623391
0.26979166666666665,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3319.1136512149651,3143.1382697750132,-0.053018787523451003
0.27180555555555558,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3294.9103402966357,3120.2550824573827,-0.053007590435231393
0.27381944444444445,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3271.1096134029176,3097.7731187774498,-0.05299012112441772
0.27583333333333332,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3247.735479308255,3075.7145547652863,-0.052966420953595633
0.27784722222222225,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3224.8115094687728,3054.1013885277598,-0.052936464794847579
0.27986111111111112,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3202.3607131025065,3032.955298598707,-0.052900166371225653
0.28187499999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3180.4053678066675,3012.2974575968246,-0.052857384757143931
0.28388888888888891,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3158.9508712465472,2992.1321253827391,-0.052808274855499757
0.28590277777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3137.9648510459365,2972.425369254026,-0.052753771839328722
0.28791666666666665,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3117.4101805672572,2953.1384982162131,-0.052694920731012854
0.28993055555555558,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3097.2503068108463,2934.2334609594827,-0.052632764453324897
0.29194444444444445,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3077.4491539465116,2915.6727440796203,-0.052568345332181916
0.29395833333333332,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3057.9710349496213,2897.4192786614085,-0.052502706681411659
0.29597222222222225,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3038.7805709089298,2879.4363547856101,-0.052436894472988632
0.29798611111111112,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3019.8441264740777,2861.6892209628604,-0.052371877119325512
0.29999999999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,3001.1444588806617,2844.1613305824312,-0.052307754741263111
0.01,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,37523.630499326566,37490.300491572998,-0.0008882404849969392
0.01201388888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,39965.052992701596,39914.704603943028,-0.0012598103840313346
0.014027777777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,41372.126022042401,41302.363980418639,-0.0016862087673859027
0.016041666666666666,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,41936.090163900888,41845.347437541401,-0.0021638337290108118
0.018055555555555554,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,41820.331620354191,41707.856858272004,-0.0026894756144746857
0.020069444444444445,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,41168.025524457466,41033.804989326985,-0.0032603102388464368
0.022083333333333333,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,40103.665521216128,39948.310670117622,-0.0038738317078851033
0.024097222222222221,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,38741.103005943245,38565.688338174274,-0.004527869734169963
0.026111111111111113,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,37178.341918562975,36984.251709149779,-0.0052205181672259513
0.028124999999999997,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,35494.578670905452,35283.384617232878,-0.005950036923404527
0.030138888888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,33766.873872940683,33540.137202063896,-0.0067147664225584314
0.03215277777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,32054.434820951014,31813.60627618455,-0.0075131115588741122
0.034166666666666665,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,30394.532102968096,30140.937521993612,-0.0083434276966454866
0.036180555555555556,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,28819.622802855592,28554.368345799667,-0.0092039531145301119
0.038194444444444448,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,27358.020589491964,27081.905106951817,-0.010092670324482484
0.040208333333333332,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,26023.359984122879,25736.911270927332,-0.011007368509305174
0.042222222222222223,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,24818.891885469166,24522.413908245966,-0.011945657307801881
0.044236111111111115,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,23742.001563981416,23435.610184802623,-0.012905035759226545
0.046249999999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,22786.603388547002,22470.258698656173,-0.0138829242997151
0.048263888888888891,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,21945.215138483531,21618.739196401082,-0.01487686222359854
0.050277777777777775,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,21207.279046306059,20870.413818487104,-0.015884415303038645
0.052291666666666667,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,20557.516333807242,20210.023179279553,-0.016903459974696906
0.054305555555555558,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,19981.614511473068,19623.30037861476,-0.017932191247737796
0.056319444444444443,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,19464.634896756281,19095.408106764004,-0.018969109461889143
0.058333333333333334,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,18991.691511088102,18611.604765254917,-0.020013317171420738
0.060347222222222226,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,18549.256631069773,18158.528926255549,-0.021064332257917016
0.06236111111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,18125.081149470621,17724.119443071188,-0.022121926136101446
0.064375000000000002,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,17708.408831647514,17297.813418558624,-0.02318646564987225
0.066388888888888886,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,17290.597273455809,16871.15570744023,-0.024258361893576559
0.068402777777777771,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,16865.234210765084,16437.898149165136,-0.025338282069464497
0.070416666666666669,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,16427.908106552262,15993.766850885277,-0.026427056497462915
0.072430555555555554,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,15976.741747577064,15536.97607379279,-0.027525366606803027
0.074444444444444438,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,15511.435726888223,15067.281916548767,-0.028633958723081946
0.076458333333333323,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,15033.963183946358,14586.653220650642,-0.029753296441045247
0.078472222222222221,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,14547.312156379023,14098.039962773379,-0.0308835191529617
0.080486111111111105,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,14055.960782062382,13605.82516481755,-0.032024535656024034
0.08249999999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,13564.805352205651,13114.788241543525,-0.03317534597641332
0.084513888888888888,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,13079.260030608719,12630.183307302996,-0.034335025242618618
0.086527777777777773,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,12604.717354492932,12157.23604625603,-0.035501098172375747
0.088541666666666657,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,12146.03919741754,11700.625038227909,-0.036671556212689832
0.090555555555555542,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,11707.802021048044,11264.745995202522,-0.037842801325902641
0.09256944444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,11293.506420438127,10852.929230482699,-0.039011549960967347
0.094583333333333325,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,10905.933260694259,10467.795468394219,-0.040174259444546487
0.096597222222222209,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,10547.062828581997,10111.18728556504,-0.04132672290865249
0.098611111111111108,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,10217.506885527357,9783.6087025367924,-0.042466150290063585
0.10062499999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,9917.5747185926975,9485.2750882880537,-0.043589248639004673
0.10263888888888888,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,9646.3289064114288,9215.1996970187629,-0.044693604538625677
0.10465277777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,9402.2514957171061,8971.8362459789896,-0.045777891596941254
0.10666666666666666,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,9183.526535192188,8753.3593910941818,-0.046841171792727218
0.10868055555555554,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8987.5439967850725,8557.194723576813,-0.047882855801562638
0.11069444444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8811.5845059017847,8380.6635852469026,-0.048903908300063602
0.11270833333333333,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8652.787739910098,8220.9678386983505,-0.049905292281702734
0.11472222222222221,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8508.0786220863047,8075.124737335901,-0.05088738644545307
0.11673611111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8374.4015170252314,7940.1676930138146,-0.051852520222324623
0.11874999999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8248.9191830401505,7813.3562789939115,-0.052802421066478644
0.12076388888888888,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8129.0377739333462,7692.2028990703466,-0.053737587031980429
0.12277777777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,8012.2116942904086,7574.26105637398,-0.054660392738813568
0.12479166666666666,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7896.3513444439322,7457.5287602310163,-0.055572829155035294
0.12680555555555556,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7780.0112914265119,7340.6358224508676,-0.056474914047982328
0.12881944444444443,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7661.8091533312418,7222.2680916944491,-0.057367790405701585
0.13083333333333333,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7540.691203943079,7101.4227996752434,-0.058253068901447547
0.13284722222222223,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7416.5316145480829,6977.9886380721709,-0.059130466809536278
0.1348611111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7289.3678813959777,6852.0096537142663,-0.059999472491701643
0.136875,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7159.2838754400727,6723.571306472897,-0.06085979778814022
0.1388888888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,7026.9375624183385,6593.2976155615152,-0.061711085804437557
0.14090277777777779,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6893.3349353474969,6462.141449730083,-0.06255223192570393
0.14291666666666666,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6759.4685587178719,6331.0453789382364,-0.063381192775441852
0.14493055555555556,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6626.3349044740789,6200.9516321093106,-0.064195860682735945
0.14694444444444446,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6494.9934515505402,6072.8450137699547,-0.064995975889676469
0.14895833333333333,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6366.5041537536435,5947.711529254967,-0.065780625345506064
0.15097222222222223,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6241.9057960348564,5826.5217829467128,-0.066547626103555496
0.15298611111111113,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6122.0238478451192,5710.0384613162987,-0.067295619352060271
0.155,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,6007.3200085147637,5598.6649693510954,-0.068026181156396109
0.1570138888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5898.2119404442592,5492.7648652273047,-0.068740675871070148
0.1590277777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5795.1066777933456,5392.6952757154668,-0.069439860981318227
0.16104166666666667,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5698.1838443566803,5298.6013473217736,-0.07012453580813155
0.16305555555555556,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5607.2177409970172,5210.2465969805107,-0.070796455988156662
0.16506944444444446,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5521.9432920314466,5127.358394026829,-0.07145761503455339
0.16708333333333333,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5442.0998796182066,5049.6693469922084,-0.072110130520708013
0.16909722222222223,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5367.3749404502341,4976.8691244560223,-0.07275545687170773
0.1711111111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5297.2674530839213,4908.4873434530828,-0.073392577036015344
0.173125,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5231.2441796428566,4844.0258836085377,-0.07402030620959367
0.1751388888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5168.7833712644679,4782.9962501782302,-0.074637897039948969
0.17715277777777777,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5109.3771854689658,4724.9224723910847,-0.075244926949466093
0.17916666666666667,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,5052.5480906483817,4669.3632963603022,-0.075839910360735688
0.18118055555555557,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4997.8406339338644,4615.9016290218005,-0.076420805081060528
0.18319444444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4944.8078933590868,4564.126002177064,-0.076986184173763628
0.18520833333333334,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4893.0128050309158,4513.6318806839208,-0.077535240446728798
0.18722222222222223,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4842.0643429895163,4464.0569857619057,-0.078067396558845981
0.1892361111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4791.7567738539874,4415.2168841384373,-0.078580760144196724
0.19125,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4741.9421938238993,4366.9813783204127,-0.079073257365273458
0.1932638888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4692.4740488173338,4319.2197513579913,-0.079543177772803147
0.19527777777777777,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4643.208140864087,4271.8018600877713,-0.079989151790899077
0.19729166666666667,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4594.0402789685031,4224.6304256292278,-0.080410669238237212
0.19930555555555557,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4545.0209025263894,4177.7391128970839,-0.080809703080826023
0.20131944444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4496.2358664649746,4131.1915524987253,-0.081188871048540889
0.20333333333333334,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4447.7649930923199,4085.0460572492839,-0.081550832026054218
0.20534722222222224,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4399.6817664588498,4039.3552956862668,-0.081898303081724286
0.20736111111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4352.0589069701819,3994.1716314130963,-0.082234014568116146
0.20937500000000001,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4305.00890447038,3949.5865029422548,-0.0825602012481437
0.2113888888888889,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4258.6626583458074,3905.7107162861766,-0.082878586630462964
0.21340277777777777,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4213.1483122408117,3862.6541646371784,-0.083190555287435144
0.21541666666666667,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4168.5902529104014,3820.5247465364514,-0.083497174166000054
0.21743055555555557,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4125.1078410636756,3779.4270583509174,-0.08379921108283632
0.21944444444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4082.781947999933,3739.4321247349799,-0.084097026889509194
0.22145833333333334,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4041.6365633163855,3700.5608056397368,-0.08439050674976506
0.22347222222222224,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,4001.6923281999279,3662.8319572658611,-0.084679266455873592
0.22548611111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3962.9715347825299,3626.2668448272498,-0.084962681916855354
0.22750000000000001,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3925.4977059658809,3590.8886778419637,-0.0852398990363403
0.22951388888888891,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3889.2920361670203,3556.7191506531603,-0.085509877484442554
0.23152777777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3854.3142846667838,3523.7217763003746,-0.085772068375838187
0.23354166666666668,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3820.4691490860296,3491.8072736253789,-0.086026574914045945
0.23555555555555557,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3787.6614487248089,3460.8860177935439,-0.086273663936168421
0.23756944444444444,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3755.798398972559,3430.8702415151765,-0.086513737677259298
0.23958333333333334,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3724.7897821112051,3401.6742308404696,-0.08674732539874884
0.24159722222222221,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3694.5483229496031,3373.214793272045,-0.086975051234684145
0.24361111111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3664.9957017512688,3345.4191301243532,-0.087196984016709847
0.24562500000000001,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3636.0616446124495,3318.2239568915866,-0.087412623543333734
0.24763888888888888,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3607.6764520453798,3291.5658733531468,-0.087621654240366678
0.24965277777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3579.7710007771675,3265.3812910559509,-0.087823972442081538
0.25166666666666665,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3552.2771218367707,3239.6068563806843,-0.088019671532387198
0.25368055555555552,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3525.127941667959,3214.1798352097512,-0.088209027190961686
0.25569444444444445,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3498.2728446841916,3189.0525877566001,-0.088392264027509396
0.25770833333333332,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3471.712850898396,3164.2268649090911,-0.088568956937131169
0.25972222222222219,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3445.4590935140532,3139.7140523197545,-0.088738549173273354
0.26173611111111111,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3419.5216668956914,3115.5244626187796,-0.088900505360121437
0.26374999999999998,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3393.9097447091644,3091.667458537313,-0.089054308719618475
0.26576388888888891,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3368.6316913848746,3068.151569086353,-0.089199458363758227
0.26777777777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3343.6952433928604,3044.9846580423027,-0.089335469774289286
0.26979166666666665,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3319.1136512149651,3022.1787567044821,-0.089462105162259109
0.27180555555555558,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3294.9103402966357,2999.7540024721411,-0.089579474808386475
0.27381944444444445,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3271.1096134029176,2977.7315959825719,-0.08968761432459188
0.27583333333333332,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3247.735479308255,2956.1328413440579,-0.089786449611440167
0.27784722222222225,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3224.8115094687728,2934.9789781601221,-0.089875805285870858
0.27986111111111112,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3202.3607131025065,2914.2910328915259,-0.089955412902843576
0.28187499999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3180.4053678066675,2894.089625457158,-0.090024921114682965
0.28388888888888891,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3158.9508712465472,2874.3784677879594,-0.090084466348884146
0.28590277777777778,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3137.9648510459365,2855.1229379450278,-0.090135462481879827
0.28791666666666665,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3117.4101805672572,2836.2836606464361,-0.090179509155790996
0.28993055555555558,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3097.2503068108463,2817.821929852385,-0.0902182094692182
0.29194444444444445,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3077.4491539465116,2799.6996047127568,-0.090253172461864928
0.29395833333333332,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3057.9710349496213,2781.879013979179,-0.090286015732320618
0.29597222222222225,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3038.7805709089298,2764.3228684409351,-0.090318368195273044
0.29798611111111112,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3019.8441264740777,2746.9959306648921,-0.090351748097594331
0.29999999999999999,bK2_B_plus_0p12,B,2,-0.028571428571428595,0.12,3001.1444588806617,2729.8819459265569,-0.090386356495241044
0.01,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,37523.630499326566,37507.675621407427,-0.00042519547567300154
0.01201388888888889,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,39965.052992701596,39941.048295374378,-0.00060064219936357998
0.014027777777777778,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,41372.126022042401,41338.977067932246,-0.00080123883632408357
0.016041666666666666,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,41936.090163900888,41893.097940886801,-0.0010251843423184836
0.018055555555555554,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,41820.331620354191,41767.183165994677,-0.0012708759663122
0.020069444444444445,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,41168.025524457466,41104.754350346353,-0.0015369008667545591
0.022083333333333333,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,40103.665521216128,40030.595804354132,-0.0018220209028857767
0.024097222222222221,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,38741.103005943245,38658.772190309988,-0.0021251541449562382
0.026111111111111113,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,37178.341918562975,37087.428028940732,-0.0024453454600365091
0.028124999999999997,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,35494.578670905452,35395.841961442035,-0.0027817405688590649
0.030138888888888889,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,33766.873872940683,33661.063645895832,-0.0031335511674251406
0.03215277777777778,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,32054.434820951014,31942.243535689111,-0.0035000238153808745
0.034166666666666665,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,30394.532102968096,30276.589932188745,-0.0038803746140850907
0.036180555555555556,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,28819.622802855592,28696.453589187262,-0.0042737968678801122
0.038194444444444448,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,27358.020589491964,27230.000942829665,-0.0046794191942186722
0.040208333333333332,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,26023.359984122879,25890.737166885061,-0.0050962987607569643
0.042222222222222223,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,24818.891885469166,24681.807129663946,-0.0055234035603933971
0.044236111111111115,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,23742.001563981416,23600.507854281059,-0.0059596369463227727
0.046249999999999999,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,22786.603388547002,22640.681188005779,-0.0064038592348768563
0.048263888888888891,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,21945.215138483531,21794.780697770781,-0.0068549995870829028
0.050277777777777775,btd_A_plus_0p20,A,3,0.35321428571428576,0.20000000000000001,21207.279046306059,21052.211412870842,-0.0073120004266755533
